label,person_id,f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40
0,99,2.334054708480835,2.3697359561920166,2.4326348304748535,2.214243173599243,2.3364880084991455,2.0807793140411377,2.1337974071502686,1.7444725036621094,2.1144826412200928,2.375014543533325,2.5203750133514404,2.48079514503479,2.713224172592163,2.608860731124878,2.281916379928589,2.242546796798706,2.33610200881958,2.269318103790283,2.4647936820983887,2.543002128601074,2.593142032623291,2.5599889755249023,2.6411936283111572,2.280271291732788,2.318443775177002,2.1593053340911865,2.3862411975860596,2.6300439834594727,2.7995142936706543,2.7639029026031494,3.119441270828247,3.020750045776367,2.5997653007507324,2.5621633529663086,2.8201940059661865,2.506648063659668,1.4997261762619019,1.4429233074188232,1.5441728830337524,-0.43743136525154114,-0.7504944801330566
0,99,2.197814702987671,2.2467055320739746,2.3080694675445557,2.1702306270599365,2.2801802158355713,1.96620774269104,2.014894962310791,1.7542215585708618,2.031226873397827,2.355137825012207,2.516462802886963,2.4750802516937256,2.79972767829895,2.6925628185272217,2.301891565322876,2.2590692043304443,2.4862186908721924,2.240901231765747,2.3318285942077637,2.423034429550171,2.4712960720062256,2.5169260501861572,2.587789535522461,2.173098087310791,2.2068564891815186,2.1694202423095703,2.2759110927581787,2.626326560974121,2.8084304332733154,2.7713701725006104,3.2090935707092285,3.1084935665130615,2.6344480514526367,2.594198226928711,2.9696545600891113,2.445518732070923,1.5188026428222656,1.4687899351119995,1.6463522911071777,-0.44701671600341797,-0.71793532371521
0,99,2.1397833824157715,2.1918113231658936,2.2516651153564453,2.1285574436187744,2.2375359535217285,1.9100500345230103,1.9586178064346313,1.731081247329712,1.98800790309906,2.371753215789795,2.5322256088256836,2.490431308746338,2.7978460788726807,2.694956064224243,2.309772253036499,2.267963409423828,2.4679715633392334,2.2577476501464844,2.262661933898926,2.357088327407837,2.403308629989624,2.4622793197631836,2.5319771766662598,2.105757713317871,2.139031171798706,2.130603551864624,2.2152037620544434,2.6361842155456543,2.817537784576416,2.7805259227752686,3.200589418411255,3.10534930229187,2.6347732543945312,2.5959177017211914,2.944962501525879,2.4661364555358887,1.472765326499939,1.4912208318710327,1.582849383354187,-0.42026880383491516,-0.7490761280059814
0,99,2.244706392288208,2.289715528488159,2.353416919708252,2.183637857437134,2.3010637760162354,1.9996086359024048,2.052856683731079,1.754954218864441,2.0572197437286377,2.3734211921691895,2.534785509109497,2.494244337081909,2.8049302101135254,2.6980795860290527,2.311169147491455,2.270519971847534,2.4798226356506348,2.262101650238037,2.382920980453491,2.4712653160095215,2.521650791168213,2.538806438446045,2.6154823303222656,2.210726022720337,2.2486910820007324,2.1763904094696045,2.3188796043395996,2.643601417541504,2.8264124393463135,2.7902278900146484,3.2161550521850586,3.115776538848877,2.643435001373291,2.605228900909424,2.9650914669036865,2.475778818130493,1.5468370914459229,1.4675966501235962,1.6539912223815918,-0.4437835216522217,-0.722305953502655
0,99,2.245694160461426,2.291097402572632,2.3561649322509766,2.197343349456787,2.314868450164795,2.005671262741089,2.0575692653656006,1.7761225700378418,2.069385290145874,2.375663995742798,2.5331039428710938,2.494467258453369,2.7922863960266113,2.6860358715057373,2.3079707622528076,2.2655341625213623,2.4560091495513916,2.262195110321045,2.386319398880005,2.4751150608062744,2.5270631313323975,2.5553362369537354,2.631918430328369,2.2199153900146484,2.256235361099243,2.2006781101226807,2.3271474838256836,2.639615774154663,2.82009220123291,2.785146951675415,3.203359842300415,3.1018736362457275,2.6357600688934326,2.595081090927124,2.943211078643799,2.4756662845611572,1.5121541023254395,1.4938687086105347,1.6465206146240234,-0.4168414771556854,-0.7131665945053101
0,99,2.3680994510650635,2.3945229053497314,2.4568862915039062,2.1936421394348145,2.32433819770813,2.0972793102264404,2.150655508041382,1.6862889528274536,2.1104724407196045,2.374459981918335,2.501344919204712,2.4639639854431152,2.608520746231079,2.516512870788574,2.240614891052246,2.2057440280914307,2.171241044998169,2.251120090484619,2.480228900909424,2.548841953277588,2.599606513977051,2.5194528102874756,2.611743450164795,2.2744462490081787,2.3147146701812744,2.0833656787872314,2.381721258163452,2.5851540565490723,2.740570545196533,2.7067031860351562,2.989236831665039,2.9028780460357666,2.5172178745269775,2.483844041824341,2.6402595043182373,2.488914966583252,1.4276903867721558,1.4884833097457886,1.6241925954818726,-0.38608694076538086,-0.6549456715583801
0,99,2.1818253993988037,2.226426839828491,2.288024663925171,2.1322181224823,2.2482082843780518,1.9388540983200073,1.9882642030715942,1.72779381275177,2.005986452102661,2.3612828254699707,2.5178723335266113,2.47536301612854,2.7700846195220947,2.6665985584259033,2.289945125579834,2.247194290161133,2.446326494216919,2.2471556663513184,2.2937116622924805,2.381788492202759,2.430150032043457,2.4622645378112793,2.5387439727783203,2.1238887310028076,2.158473014831543,2.1281416416168213,2.236966848373413,2.6177866458892822,2.797569990158081,2.759744167327881,3.1762185096740723,3.080487012863159,2.611027479171753,2.571237325668335,2.931739568710327,2.4564247131347656,1.4940309524536133,1.478858470916748,1.5661299228668213,-0.409604012966156,-0.7483797073364258
0,99,2.2642688751220703,2.308398962020874,2.3693807125091553,2.1983652114868164,2.3182246685028076,2.0236432552337646,2.074296712875366,1.7543669939041138,2.0818045139312744,2.3449172973632812,2.4991469383239746,2.456930160522461,2.73160982131958,2.6328012943267822,2.2690069675445557,2.2289419174194336,2.383002281188965,2.236501455307007,2.403265953063965,2.4887490272521973,2.537360668182373,2.5429306030273438,2.625927209854126,2.23085880279541,2.2678070068359375,2.16371488571167,2.3396921157836914,2.59907865524292,2.775557279586792,2.7381155490875244,3.1282083988189697,3.037350654602051,2.584015369415283,2.546912431716919,2.8543105125427246,2.4511971473693848,1.4880661964416504,1.5112725496292114,1.5483120679855347,-0.4496164321899414,-0.760367214679718
0,99,2.235473394393921,2.273864507675171,2.337296485900879,2.151718854904175,2.271338939666748,1.9913488626480103,2.042837381362915,1.7112996578216553,2.042454481124878,2.3027496337890625,2.4565024375915527,2.414541244506836,2.702159881591797,2.5967299938201904,2.233072519302368,2.1910970211029053,2.374638080596924,2.1858813762664795,2.3596227169036865,2.4395999908447266,2.4903621673583984,2.4822604656219482,2.563523292541504,2.1825132369995117,2.219895839691162,2.1067233085632324,2.2927310466766357,2.5432868003845215,2.7193827629089355,2.6819753646850586,3.0862410068511963,2.98842191696167,2.535118341445923,2.4960029125213623,2.835777759552002,2.382258415222168,1.521392583847046,1.463974952697754,1.5541009902954102,-0.42564812302589417,-0.7352562546730042
0,99,2.197524070739746,2.2524540424346924,2.3142247200012207,2.192063331604004,2.3069007396698,1.9680863618850708,2.0177249908447266,1.7825586795806885,2.049729824066162,2.3958873748779297,2.553015947341919,2.51176381111145,2.7890727519989014,2.6908583641052246,2.3182787895202637,2.2776806354522705,2.4236326217651367,2.2837507724761963,2.3360681533813477,2.4328255653381348,2.4812707901000977,2.537550449371338,2.6148428916931152,2.178361415863037,2.2134766578674316,2.191329002380371,2.2880396842956543,2.657491445541382,2.8369288444519043,2.8002302646636963,3.193591356277466,3.103364944458008,2.641080617904663,2.603510618209839,2.903841972351074,2.502756357192993,1.445493221282959,1.501359462738037,1.5890705585479736,-0.4697149991989136,-0.765068769454956
0,99,2.2758798599243164,2.316533327102661,2.3775365352630615,2.1934094429016113,2.314940929412842,2.0281741619110107,2.077432155609131,1.752234935760498,2.0802290439605713,2.3176958560943604,2.479656219482422,2.4360406398773193,2.753695011138916,2.6576435565948486,2.259212017059326,2.216693162918091,2.456735849380493,2.2008538246154785,2.4115309715270996,2.495034694671631,2.5443389415740967,2.5422582626342773,2.629319429397583,2.2338943481445312,2.270458698272705,2.1710219383239746,2.343526601791382,2.561657428741455,2.745804786682129,2.707334280014038,3.1424293518066406,3.055711269378662,2.566528797149658,2.5279505252838135,2.9245107173919678,2.384611129760742,1.5627336502075195,1.4675449132919312,1.6665008068084717,-0.4301949739456177,-0.6761200428009033
0,99,2.252490282058716,2.294649362564087,2.356252431869507,2.1856167316436768,2.305588483810425,2.0081851482391357,2.058422565460205,1.7607868909835815,2.069788932800293,2.365663528442383,2.5208702087402344,2.479722023010254,2.7682971954345703,2.6710610389709473,2.293975830078125,2.2536447048187256,2.4442195892333984,2.253493070602417,2.37807035446167,2.4637327194213867,2.5123562812805176,2.5283703804016113,2.6099629402160645,2.205902338027954,2.2418954372406006,2.1736955642700195,2.318857431411743,2.620115280151367,2.7985308170318604,2.7621824741363525,3.1714603900909424,3.0824596881866455,2.612274408340454,2.575103998184204,2.9264235496520996,2.4619884490966797,1.506948709487915,1.5197044610977173,1.5776708126068115,-0.4070035219192505,-0.7494840621948242
0,99,2.3144614696502686,2.3457095623016357,2.4083030223846436,2.1851344108581543,2.3085715770721436,2.0597803592681885,2.1116087436676025,1.7168383598327637,2.092872142791748,2.3689210414886475,2.507889747619629,2.4702212810516357,2.6879079341888428,2.589789867401123,2.270033121109009,2.2328803539276123,2.3087286949157715,2.264054775238037,2.4327218532562256,2.50666880607605,2.55662202835083,2.51965069770813,2.6025121212005615,2.2465264797210693,2.2839605808258057,2.1225500106811523,2.3553922176361084,2.610992670059204,2.7751266956329346,2.741368055343628,3.0861949920654297,2.9939029216766357,2.5762810707092285,2.5408568382263184,2.789048433303833,2.4940569400787354,1.4672222137451172,1.4839626550674438,1.529420256614685,-0.39946335554122925,-0.7436750531196594
1,99,1.7629624605178833,1.9248636960983276,1.9209237098693848,2.7747251987457275,2.842200756072998,2.0849099159240723,2.0915000438690186,3.174189805984497,0.06087934225797653,1.2094252109527588,1.3906748294830322,1.3264683485031128,1.847747802734375,1.8094253540039062,1.2664953470230103,1.2172014713287354,1.841876745223999,0.96532142162323,1.9066393375396729,2.075900077819824,2.059603452682495,2.918384075164795,2.9660165309906006,2.224191904067993,2.222200870513916,3.2902350425720215,0.12816020846366882,1.285799264907837,1.4829317331314087,1.4207581281661987,2.053023099899292,2.024656295776367,1.4180933237075806,1.3749221563339233,2.122727870941162,0.8866103887557983,1.745278000831604,1.0190942287445068,1.1316397190093994,-0.4600461423397064,-0.7070295810699463
1,99,1.5455259084701538,1.666305422782898,1.686321496963501,2.4296624660491943,2.5513687133789062,1.8421132564544678,1.87455153465271,2.867255210876465,-0.24404998123645782,2.4260189533233643,2.5383691787719727,2.5103485584259033,2.524798631668091,2.484389066696167,2.2814955711364746,2.2523374557495117,2.0144765377044678,2.2876527309417725,1.700743556022644,1.8145248889923096,1.8198058605194092,2.576197624206543,2.680288791656494,2.007272243499756,2.029412031173706,3.0352847576141357,-0.41361239552497864,2.6791603565216064,2.8150250911712646,2.79282808303833,2.901174783706665,2.882291316986084,2.5754480361938477,2.5549046993255615,2.4434711933135986,2.6155452728271484,3.3610293865203857,0.7156813144683838,1.4874603748321533,-0.3844436705112457,-0.7572643160820007
1,99,1.9005829095840454,2.0635790824890137,2.0928986072540283,3.0521674156188965,3.128613233566284,2.258941888809204,2.290100574493408,3.621943235397339,0.02024710550904274,2.7689273357391357,2.8815531730651855,2.8468449115753174,2.907809019088745,2.841862916946411,2.620410442352295,2.5848491191864014,2.384428024291992,2.607546329498291,2.095912218093872,2.2670671939849854,2.274244546890259,3.2781476974487305,3.326281785964966,2.477421283721924,2.492715835571289,3.862355947494507,-0.12936565279960632,3.077803373336792,3.220487594604492,3.1914427280426025,3.385761022567749,3.3395755290985107,2.990257978439331,2.9621620178222656,2.937873363494873,2.982811689376831,3.703239679336548,0.9114860892295837,1.7186169624328613,-0.561322033405304,-0.7864627838134766
1,99,1.760846495628357,1.9217333793640137,1.9506704807281494,2.9357128143310547,2.9617760181427,2.1198155879974365,2.1426732540130615,3.538483142852783,0.05277358740568161,2.816743850708008,2.92539381980896,2.883880138397217,2.8897221088409424,2.798818349838257,2.650649309158325,2.6047472953796387,2.3134605884552,2.6238648891448975,1.9547319412231445,2.1277916431427,2.134408712387085,3.167682647705078,3.166659355163574,2.3368239402770996,2.3435919284820557,3.7757985591888428,-0.033269692212343216,3.094111204147339,3.2353270053863525,3.1987650394439697,3.351243495941162,3.2761619091033936,2.9913623332977295,2.950847625732422,2.8594484329223633,3.009721517562866,3.724830150604248,0.9596844911575317,1.702327013015747,-0.5381720662117004,-0.7444457411766052
1,99,1.6727447509765625,1.80491042137146,1.8571370840072632,2.761363983154297,2.8728761672973633,2.013051748275757,2.0584778785705566,3.435901641845703,0.05434008687734604,2.7608954906463623,2.864530563354492,2.8149826526641846,2.7882297039031982,2.7059032917022705,2.583401918411255,2.546536684036255,2.2354910373687744,2.5367233753204346,1.8674484491348267,2.0122733116149902,2.0420074462890625,2.9970998764038086,3.0817770957946777,2.2326629161834717,2.262669086456299,3.678511142730713,-0.032998766750097275,2.9890553951263428,3.123715877532959,3.0809497833251953,3.204936981201172,3.1474781036376953,2.8756203651428223,2.8470520973205566,2.755284070968628,2.8920280933380127,3.6716508865356445,0.8805059194564819,1.665196180343628,-0.5483115911483765,-0.7111973762512207
1,99,1.8580933809280396,1.9920347929000854,2.042980194091797,2.9681789875030518,3.0822997093200684,2.209967851638794,2.2548024654388428,3.639570474624634,0.09853646159172058,2.705808401107788,2.8099374771118164,2.767016887664795,2.745084762573242,2.670398712158203,2.5294530391693115,2.4914941787719727,2.2254202365875244,2.488633632659912,2.064495801925659,2.210408926010132,2.23989200592041,3.2151105403900146,3.303011655807495,2.4406256675720215,2.4708569049835205,3.8951008319854736,0.007489015348255634,2.9526729583740234,3.0895187854766846,3.052546739578247,3.1927125453948975,3.1415135860443115,2.847445249557495,2.8171234130859375,2.778383493423462,2.8561744689941406,3.723550319671631,0.8708555698394775,1.5903400182724,-0.5955412983894348,-0.7431923151016235
1,99,2.047250986099243,2.2098824977874756,2.2401633262634277,3.2176339626312256,3.287505626678467,2.4112627506256104,2.4407007694244385,3.791207790374756,0.12576137483119965,2.5735397338867188,2.6982898712158203,2.658158540725708,2.7705371379852295,2.6980888843536377,2.4416069984436035,2.40472149848938,2.3181095123291016,2.441288471221924,2.2736635208129883,2.444988965988159,2.4579994678497314,3.47306752204895,3.5207560062408447,2.6554617881774902,2.6725776195526123,4.050873279571533,0.0480055995285511,2.8652682304382324,3.0216245651245117,2.987342119216919,3.249079704284668,3.1960272789001465,2.8046457767486572,2.7750935554504395,2.882141590118408,2.7829885482788086,3.534630060195923,0.809438169002533,1.6319926977157593,-0.6450836062431335,-0.805705726146698
1,99,1.9484822750091553,2.115170955657959,2.147632122039795,3.1414077281951904,3.2129111289978027,2.317282199859619,2.3474886417388916,3.718813896179199,0.14184050261974335,2.6638498306274414,2.7815093994140625,2.7421011924743652,2.8192672729492188,2.745382785797119,2.515662431716919,2.4809303283691406,2.34885573387146,2.5193402767181396,2.1747517585754395,2.352059841156006,2.3653981685638428,3.400177478790283,3.447648525238037,2.562765121459961,2.5793652534484863,3.979835033416748,0.07803834229707718,2.9626877307891846,3.1139681339263916,3.0804128646850586,3.314598321914673,3.2608206272125244,2.8877899646759033,2.8603055477142334,2.9322893619537354,2.8871042728424072,3.5724964141845703,0.8031356334686279,1.6327232122421265,-0.6235872507095337,-0.8050588965415955
1,99,2.0609381198883057,2.214620351791382,2.2523608207702637,3.1926581859588623,3.292459487915039,2.416144847869873,2.452343463897705,3.7614941596984863,0.10431437939405441,2.4879722595214844,2.5999090671539307,2.5579066276550293,2.6527187824249268,2.587711811065674,2.351008892059326,2.3177709579467773,2.2210140228271484,2.3511340618133545,2.2980659008026123,2.46036696434021,2.482206106185913,3.4549593925476074,3.534965753555298,2.6683099269866943,2.693361759185791,4.024780750274658,0.04915153235197067,2.772451877593994,2.916123151779175,2.8823037147521973,3.1282825469970703,3.0880017280578613,2.707474946975708,2.6837542057037354,2.7848076820373535,2.69818115234375,3.519651174545288,0.6814571022987366,1.536206603050232,-0.6796454787254333,-0.825094997882843
1,99,2.1116034984588623,2.250443458557129,2.294229030609131,3.1566555500030518,3.299670696258545,2.4441027641296387,2.4907402992248535,3.7221858501434326,0.09922651946544647,2.308412551879883,2.4142191410064697,2.3763580322265625,2.469017505645752,2.4242970943450928,2.187317371368408,2.151611089706421,2.0959320068359375,2.1761651039123535,2.329017400741577,2.4759936332702637,2.504258632659912,3.397218942642212,3.520160436630249,2.6748039722442627,2.7104973793029785,3.9625284671783447,0.04887601360678673,2.562692403793335,2.6971206665039062,2.668499708175659,2.9015636444091797,2.885528087615967,2.5096747875213623,2.4854395389556885,2.6159608364105225,2.4788832664489746,3.392822504043579,0.6221380829811096,1.4501758813858032,-0.707037627696991,-0.8010897636413574
1,99,2.3333778381347656,2.495396375656128,2.5232269763946533,3.5281097888946533,3.5884084701538086,2.7139782905578613,2.7366580963134766,4.1017069816589355,0.09412915259599686,2.241610050201416,2.4249823093414307,2.372152090072632,2.867316484451294,2.7884254455566406,2.2707722187042236,2.2287437915802,2.733741044998169,2.0669398307800293,2.5833845138549805,2.7544283866882324,2.7643091678619385,3.8036866188049316,3.8406107425689697,2.9790823459625244,2.9892737865448,4.377101898193359,0.03412450850009918,2.587643623352051,2.7904791831970215,2.746291399002075,3.3547475337982178,3.2941315174102783,2.6849896907806396,2.651484966278076,3.2851977348327637,2.2769243717193604,2.940983772277832,0.6041949391365051,1.4172916412353516,-0.7211798429489136,-0.9137313365936279
1,99,2.091468334197998,2.2465362548828125,2.2812159061431885,3.2752368450164795,3.3495678901672363,2.4700927734375,2.5002694129943848,3.8726437091827393,0.09176581352949142,2.509563684463501,2.6423873901367188,2.5931975841522217,2.784665822982788,2.697512149810791,2.401966094970703,2.3566365242004395,2.414283037185669,2.3803560733795166,2.3267147541046143,2.4935104846954346,2.505782127380371,3.5444095134735107,3.591047763824463,2.725649118423462,2.740161895751953,4.142508506774902,0.029022304341197014,2.8088667392730713,2.9722087383270264,2.9301934242248535,3.275146245956421,3.2094168663024902,2.778352975845337,2.7414755821228027,2.990748405456543,2.702629327774048,3.4746432304382324,0.591084361076355,1.5297682285308838,-0.6920292377471924,-0.8668487668037415
1,99,1.9940084218978882,2.136262893676758,2.1800081729888916,3.0835814476013184,3.209041118621826,2.3400166034698486,2.383965253829956,3.668046712875366,0.07580085843801498,2.2774224281311035,2.407658100128174,2.3545916080474854,2.5397019386291504,2.474280595779419,2.1760358810424805,2.132706642150879,2.203348159790039,2.161522388458252,2.1928420066833496,2.345219612121582,2.3696072101593018,3.3114421367645264,3.4132542610168457,2.5564584732055664,2.586911201477051,3.89729905128479,0.017116978764533997,2.5345232486724854,2.6927738189697266,2.6484243869781494,2.972625255584717,2.9332363605499268,2.5036745071411133,2.471118211746216,2.71952748298645,2.4388067722320557,3.2284646034240723,0.5632594227790833,1.5035409927368164,-0.6592260599136353,-0.8106124401092529
1,99,2.241255044937134,2.394300937652588,2.4296016693115234,3.365194797515869,3.4689366817474365,2.5971927642822266,2.633607864379883,3.9200081825256348,0.09698682278394699,2.2970669269561768,2.4518773555755615,2.4046037197113037,2.7263026237487793,2.6728525161743164,2.2584645748138428,2.218937397003174,2.483081817626953,2.185290575027466,2.4664525985717773,2.627305269241333,2.6448781490325928,3.6149139404296875,3.696195125579834,2.8381197452545166,2.8622169494628906,4.174352645874023,0.015970885753631592,2.624350070953369,2.8019275665283203,2.7638795375823975,3.2042629718780518,3.173154354095459,2.6518537998199463,2.622765064239502,3.0280773639678955,2.4568541049957275,3.1553940773010254,0.5800779461860657,1.5309431552886963,-0.7048072814941406,-0.8420694470405579
1,99,2.1440463066101074,2.2993414402008057,2.3316547870635986,3.2959420680999756,3.383319139480591,2.512601137161255,2.5443973541259766,3.859553813934326,0.07924012839794159,2.2473814487457275,2.4065513610839844,2.353428602218628,2.668894052505493,2.602144479751587,2.1942451000213623,2.1538732051849365,2.4196152687072754,2.135702133178711,2.374756336212158,2.5379981994628906,2.55357027053833,3.5502026081085205,3.6169517040252686,2.7581899166107178,2.7783167362213135,4.116062641143799,0.018492426723241806,2.5624656677246094,2.747128486633301,2.7027502059936523,3.148845672607422,3.1037962436676025,2.5818750858306885,2.5513782501220703,2.9699180126190186,2.410433769226074,3.127732515335083,0.5940083265304565,1.4050370454788208,-0.6874641180038452,-0.8842008113861084
1,99,2.0312585830688477,2.191563367843628,2.219808340072632,3.255309581756592,3.2747247219085693,2.4217607975006104,2.4386250972747803,3.8284921646118164,0.16421769559383392,2.3195478916168213,2.5196359157562256,2.4654226303100586,3.057522773742676,2.952763557434082,2.3928470611572266,2.345456600189209,2.9701600074768066,2.0882608890533447,2.2626233100891113,2.4348666667938232,2.4394569396972656,3.525866746902466,3.515983819961548,2.6776509284973145,2.6774420738220215,4.104547023773193,0.08637328445911407,2.6881234645843506,2.903675079345703,2.8550827503204346,3.553529977798462,3.4601690769195557,2.827069044113159,2.785355806350708,3.524397611618042,2.270559549331665,2.6298162937164307,0.6571670770645142,1.5934429168701172,-0.6740889549255371,-0.873741626739502
1,99,1.9635272026062012,2.107880115509033,2.150465250015259,3.0711402893066406,3.184455394744873,2.3154194355010986,2.357081651687622,3.669936418533325,0.10488753020763397,2.2480759620666504,2.411240816116333,2.3630623817443848,2.718557596206665,2.6665353775024414,2.2210826873779297,2.1821963787078857,2.5263969898223877,2.135335922241211,2.177643060684204,2.3320932388305664,2.3547987937927246,3.3155341148376465,3.4047389030456543,2.5483756065368652,2.57592511177063,3.9171173572540283,0.04413677006959915,2.5356414318084717,2.719259738922119,2.6808290481567383,3.153641700744629,3.124699592590332,2.5750834941864014,2.547154426574707,3.0342302322387695,2.3527884483337402,2.8854153156280518,0.6229536533355713,1.4973978996276855,-0.6666406393051147,-0.8576627969741821
1,99,2.1541852951049805,2.3085086345672607,2.3433148860931396,3.316953659057617,3.4017903804779053,2.524653911590576,2.5561535358428955,3.897881507873535,0.10561805218458176,2.25718092918396,2.435849189758301,2.379059076309204,2.819350481033325,2.7475717067718506,2.2627878189086914,2.217561960220337,2.6579949855804443,2.115065097808838,2.379404067993164,2.542375087738037,2.5582518577575684,3.569591522216797,3.6309986114501953,2.7673990726470947,2.7858307361602783,4.154662609100342,0.035057324916124344,2.585019588470459,2.7838902473449707,2.7352468967437744,3.293386697769165,3.24019193649292,2.659600257873535,2.6232502460479736,3.1992828845977783,2.330322265625,2.9163436889648438,0.6681135296821594,1.5623672008514404,-0.6871227622032166,-0.8405086994171143
1,99,1.8137320280075073,1.9607475996017456,1.999701738357544,2.9699385166168213,3.046704053878784,2.185291051864624,2.2171123027801514,3.5728375911712646,0.09016666561365128,2.3011910915374756,2.452197313308716,2.397770404815674,2.688713550567627,2.6031599044799805,2.233700752258301,2.1872544288635254,2.4117517471313477,2.1870641708374023,2.0207369327545166,2.17954421043396,2.1959011554718018,3.211489677429199,3.2615630626678467,2.4139392375946045,2.430056571960449,3.8168461322784424,0.025230037048459053,2.572974443435669,2.7507224082946777,2.702657699584961,3.1371233463287354,3.0698368549346924,2.5824737548828125,2.5435359477996826,2.942166328430176,2.4283151626586914,3.0017971992492676,0.6327055096626282,1.5852079391479492,-0.6463484764099121,-0.8255768418312073
1,99,2.022892475128174,2.1672911643981934,2.2083513736724854,3.123680830001831,3.239959716796875,2.373812437057495,2.4151744842529297,3.7064499855041504,0.12766923010349274,2.2601873874664307,2.4029858112335205,2.358905553817749,2.620201349258423,2.5721380710601807,2.196491241455078,2.1603760719299316,2.363785982131958,2.1571218967437744,2.2408530712127686,2.3939027786254883,2.417736291885376,3.3685600757598877,3.463421106338501,2.6086196899414062,2.637415885925293,3.954223871231079,0.0675797313451767,2.542072296142578,2.7093183994293213,2.674160957336426,3.0670430660247803,3.0424704551696777,2.5492382049560547,2.523714542388916,2.889176607131958,2.4080581665039062,3.0506951808929443,0.6295310258865356,1.4793131351470947,-0.6776029467582703,-0.8569519519805908
1,99,1.9106394052505493,2.070582866668701,2.1045680046081543,3.047022581100464,3.1320714950561523,2.2620763778686523,2.29439640045166,3.595404624938965,0.13285212218761444,2.356858968734741,2.4977211952209473,2.456211566925049,2.719393014907837,2.6579761505126953,2.2922534942626953,2.252681016921997,2.4105427265167236,2.2596042156219482,2.1087546348571777,2.2775371074676514,2.2925846576690674,3.2738614082336426,3.335653066635132,2.4788410663604736,2.4974606037139893,3.828054904937744,0.05805390700697899,2.6565277576446533,2.823028802871704,2.7886428833007812,3.1777219772338867,3.1356093883514404,2.6583051681518555,2.6272149085998535,2.939117193222046,2.5305163860321045,3.0350992679595947,0.6669231057167053,1.585064172744751,-0.6379572749137878,-0.8298521041870117
1,99,2.142357110977173,2.2990846633911133,2.3345792293548584,3.277204751968384,3.3767216205596924,2.4980461597442627,2.533827781677246,3.841951847076416,0.11876025050878525,2.2563886642456055,2.411362648010254,2.3629062175750732,2.6885831356048584,2.6269593238830566,2.2128512859344482,2.170567035675049,2.4367830753326416,2.1441962718963623,2.3592324256896973,2.523634672164917,2.5418334007263184,3.5199975967407227,3.597330093383789,2.7316551208496094,2.75479793548584,4.089550971984863,0.04358256980776787,2.5618438720703125,2.7415311336517334,2.7011969089508057,3.1534905433654785,3.1129894256591797,2.588250160217285,2.555701494216919,2.9742519855499268,2.390843629837036,3.057682752609253,0.6988972425460815,1.542672872543335,-0.6757509708404541,-0.8340061902999878
1,99,2.11832594871521,2.2822797298431396,2.310856580734253,3.3309643268585205,3.374007225036621,2.500286102294922,2.5216927528381348,3.9190726280212402,0.12178995460271835,2.343648672103882,2.5460922718048096,2.4915688037872314,3.080366373062134,2.988626003265381,2.4162180423736572,2.3669121265411377,2.989825963973999,2.1078712940216064,2.3614840507507324,2.5343456268310547,2.543409824371338,3.603980779647827,3.6225359439849854,2.762444257736206,2.770059823989868,4.196713447570801,0.04720321297645569,2.6932849884033203,2.911120653152466,2.863724708557129,3.557610511779785,3.4806408882141113,2.8299920558929443,2.788210391998291,3.5323240756988525,2.264759063720703,2.6808440685272217,0.7307592630386353,1.6027870178222656,-0.6763613820075989,-0.8643821477890015
1,99,2.218872547149658,2.3706464767456055,2.411484718322754,3.3394973278045654,3.4564201831817627,2.569937229156494,2.611361503601074,3.9118659496307373,0.13472174108028412,2.1841318607330322,2.358264684677124,2.3096141815185547,2.7468862533569336,2.7030904293060303,2.1971023082733154,2.1595346927642822,2.6107075214385986,2.0288968086242676,2.4463467597961426,2.6068613529205322,2.62951922416687,3.5951013565063477,3.6887192726135254,2.81487774848938,2.843156099319458,4.17122220993042,0.06394191831350327,2.49324893951416,2.68633770942688,2.647709369659424,3.1955230236053467,3.1739559173583984,2.5715277194976807,2.5450408458709717,3.127164363861084,2.2208595275878906,2.8528597354888916,0.6860467195510864,1.4161125421524048,-0.7048926949501038,-0.895153820514679
1,99,2.1131863594055176,2.2665648460388184,2.307429313659668,3.215291976928711,3.3352389335632324,2.4536476135253906,2.495687961578369,3.7852399349212646,0.13402360677719116,2.146688938140869,2.3369100093841553,2.278132915496826,2.7753918170928955,2.724583625793457,2.1907269954681396,2.14841365814209,2.671297311782837,1.9511443376541138,2.3258187770843506,2.487593412399292,2.5112767219543457,3.4569203853607178,3.5548274517059326,2.684105634689331,2.7138264179229736,4.032155990600586,0.06626389920711517,2.4415829181671143,2.6483325958251953,2.598153591156006,3.1972427368164062,3.1659421920776367,2.5469748973846436,2.514313220977783,3.1595187187194824,2.091864585876465,2.6513619422912598,0.7376382946968079,1.5618150234222412,-0.6582077145576477,-0.8109516501426697
